words,type,token,indegree_unw,outdegree_unw,degree_unw,indegree_wei,outdegree_wei,cc_unw,cc_wei,pageRank_unw,pageRank_wei,hubs_unw,hubs_wei,authorities_unw,authorities_wei,incloseness_unw,outcloseness_unw,incloseness_wei,outcloseness_wei,betweenness_unw,betweenness_wei
高大上,11,12,11,21,32,0.329867078319091,1,0.0494949494949495,0.00220896953741874,6.38861509179348e-05,4.11222695800226e-05,4.460204806569e-05,1.55635665653814e-05,4.82483021423488e-05,4.93000733766781e-05,2.80827880591985e-05,2.77700638711469e-05,3.00342501858669e-05,2.9700226796337e-05,22898.1283313984,22096.5
高尚,25,62,25,23,48,1.41814870211822,1,0.0744870651204282,0.00391008881520322,0.000112600153897338,0.000134107879527105,7.86091058151771e-05,1.16265704941898e-05,0.000128047438882224,4.81755321926449e-05,2.99634445975909e-05,2.80867318278845e-05,3.26604565258049e-05,2.99289444203413e-05,28560.9183119515,32598.1666666667
高层,6,6,6,16,22,0.14672556201968,1,0.0652173913043478,0.00283442207293792,3.31085119115162e-05,2.23785854962015e-05,7.0594071643454e-05,4.37640608355058e-05,3.42230913119069e-05,1.23257195105713e-05,2.60281103591879e-05,2.72888525037522e-05,2.75705477951882e-05,2.96785366396891e-05,4905.5806004914,5393.5
高山,20,34,20,12,32,1.07242191987743,1,0.0717171717171717,0.00341625840562042,7.57612649929827e-05,8.52058955113618e-05,2.91258154934076e-05,2.57828617668127e-05,5.77658335679804e-05,0.000144379187095128,2.69258730714343e-05,2.58011249290469e-05,2.92803433225004e-05,2.85520251371073e-05,9446.06046513663,14142
高峰,8,18,8,18,26,0.431389068684894,1,0.11993769470405,0.00637164263822005,3.16904457953056e-05,3.09527173049372e-05,5.25281599010593e-05,2.60556162916236e-05,2.63200695880662e-05,9.06807866247109e-06,2.48373155829318e-05,2.72449869224063e-05,2.66901566325412e-05,2.9214478399896e-05,6535.8177077045,7849
高度,20,40,20,29,49,0.973245957930538,1,0.0478632478632479,0.00234998646015168,7.56651278241681e-05,6.65709698726705e-05,4.93005009783506e-05,1.42941168148899e-05,7.95404747608558e-05,4.5123357418509e-05,2.76418719075656e-05,2.77438686050383e-05,2.99010560391215e-05,2.96346871154116e-05,27644.924245255,25102
高效,6,12,6,23,29,0.245156165232892,1,0.0621890547263682,0.00298634692695647,3.61431272122811e-05,2.95191110785091e-05,0.000103291486463489,8.57173288301605e-05,2.55988385385847e-05,3.18576206745953e-05,2.61008012945997e-05,2.80049288674807e-05,2.78248548154943e-05,2.99632148216872e-05,10533.2021043968,9838.5
高数,24,39,24,21,45,0.875625652865216,1,0.0928934010152284,0.00497552351738243,0.000137009644376433,0.000106949119463189,0.000140093286655549,8.89726152743404e-05,0.000127284964314232,0.00010270455055179,2.95586887765659e-05,2.72524118384477e-05,3.16963823906699e-05,2.90278613777289e-05,21044.9018215643,14387
高昂,12,15,12,22,34,0.344336714795031,1,0.0599284436493739,0.00230002244031561,6.91281261821341e-05,4.29435566354625e-05,8.39609249780442e-05,4.47534274847208e-05,6.59344504358209e-05,0.000461220829345153,2.88309067320167e-05,2.77762346536304e-05,3.07800778557126e-05,2.97995738009598e-05,21658.7064049857,19859
高明,4,11,4,27,31,0.23958198664081,0.999999999999999,0.0538793103448276,0.00287802819984275,2.57481518639287e-05,2.83302205798531e-05,7.11280699332188e-05,2.07049264118099e-05,1.51735836233954e-05,5.81398109712452e-06,2.51692632956633e-05,2.79462314506889e-05,2.70698956529389e-05,2.98294858603985e-05,14984.6621006916,16901
高校,12,18,12,18,30,0.411986698203484,1,0.0983796296296296,0.00567470067314857,6.55959628352445e-05,3.92599469364662e-05,0.000101333523226871,5.25594211575307e-05,7.03521999628825e-05,2.08730898460311e-05,2.87389355098287e-05,2.67086883363158e-05,3.06988656701929e-05,2.88252286046512e-05,7901.34058696788,6577
高档,6,7,6,25,31,0.173192092172372,1,0.105603448275862,0.00403100282446629,3.38817041139536e-05,2.64129970964686e-05,9.06474893454662e-05,0.000348224212105333,1.66352685624271e-05,6.69565283705372e-06,2.57692109467608e-05,2.7876118529256e-05,2.74661918525929e-05,2.96995501274871e-05,7960.78275796542,6626
高楼,40,77,40,11,51,1.85809025819358,1,0.0558615263571991,0.00289834138766113,0.000137873236629164,0.000151882214191233,2.85391773372115e-05,1.1096159924712e-05,0.000149338693110537,0.000117548577015917,3.07976593778873e-05,2.58384579608289e-05,3.33151400237599e-05,2.86183432513432e-05,39084.0272995569,51575.5
高楼大厦,18,29,18,23,41,0.71258019585265,1,0.0987730061349693,0.00446424003162102,8.70709457947193e-05,6.66967858664848e-05,9.36753839445376e-05,8.01036286107584e-05,6.82584242450249e-05,0.000106962559091276,2.86582220439044e-05,2.77523381344878e-05,3.07583933715565e-05,2.9588514824381e-05,27742.3104076919,24287
高深,11,13,11,16,27,0.334837086154919,1,0.0457142857142857,0.00229109449921769,5.33976641590333e-05,3.12149697349606e-05,5.70562926010016e-05,3.02403662558622e-05,5.08690142479465e-05,1.46840045689006e-05,2.77200277200277e-05,2.67308206361935e-05,2.94603719100113e-05,2.86958179842932e-05,10262.1418998168,11011
高温,5,5,5,19,24,0.132341747177353,1,0.0948905109489051,0.00559791437250892,3.18120368710464e-05,2.43347900505152e-05,5.12672021007388e-05,1.60003006888231e-05,1.68346114492272e-05,2.30352041557509e-06,2.50607723730045e-05,2.69432843863667e-05,2.67459986080696e-05,2.88806758904357e-05,4719.865663467,3694.5
高潮,14,42,14,24,38,0.975133478551195,1,0.0448717948717949,0.00220230080426372,0.00010803573227545,7.90233907323473e-05,9.18218419580751e-05,2.11276099877139e-05,8.6527253672302e-05,4.74402793997083e-05,3.021787084882e-05,2.78706800445931e-05,3.24370030390348e-05,2.96972516047645e-05,27598.9305316436,23709.5
高科技,10,16,10,22,32,0.298954237084204,1,0.0991902834008097,0.00479726732054408,4.60383192803195e-05,2.99746793306685e-05,0.000129193427905281,8.627499273883e-05,4.50488862208751e-05,9.85726951300713e-06,2.69099324560695e-05,2.74408649360628e-05,2.86245090554752e-05,2.92382707099446e-05,7435.01527777642,4783.5
高空,14,28,14,20,34,0.73217514904942,1,0.073345259391771,0.0040532038268763,5.72098334384271e-05,5.05102906691246e-05,7.76282172387099e-05,2.59269133594104e-05,3.70424211688504e-05,1.92767827487095e-05,2.68535674964419e-05,2.71923861318831e-05,2.88009921986647e-05,2.91739366239529e-05,12642.9363825976,14173
高端,24,33,24,21,45,0.861447226026825,1,0.0385395537525355,0.00159947600007233,0.000120843090261153,8.58697227477831e-05,7.18142205440244e-05,8.40544919775584e-05,0.000120581191032029,8.82782395113787e-05,3.04747973425977e-05,2.75953419062862e-05,3.26993143741688e-05,2.97828117275499e-05,38209.5731827927,37528.5
高等,8,15,8,12,20,0.352924664687329,1,0.148936170212766,0.00663095859984537,5.24410846934395e-05,3.72791651145022e-05,0.000186564758602754,0.000127040994054496,5.04214431284253e-05,1.4978901080084e-05,2.8109627547435e-05,2.62632629477886e-05,2.98992100384073e-05,2.88684346626047e-05,3227.66602129537,4009
高粱,5,8,5,21,26,0.244761247607547,1,0.143962848297214,0.00591270845204999,4.51830102180597e-05,3.42781524069964e-05,7.8269869612446e-05,2.7566837950899e-05,1.80790027763785e-05,1.1486056205008e-05,2.69796303790638e-05,2.67158237824263e-05,2.87834172397223e-05,2.86667670052146e-05,9003.94846968624,9319
高级,39,76,39,27,66,1.78815438267286,1,0.01937441643324,0.00079088767099621,0.000110959849687086,8.26949666167131e-05,8.07042725829259e-05,2.24471692672925e-05,0.000170277423773648,0.000132132444891225,2.99751206498606e-05,2.8346278133681e-05,3.22782665307594e-05,3.02921783182265e-05,55391.2931852602,50452.8333333333
高考,47,67,47,28,75,1.52204043572435,1,0.0442397977609245,0.00191766750923677,0.000235215616911583,0.000191581113743084,0.000279904671871808,7.47732898322951e-05,0.000241585879969993,8.63292832283438e-05,3.23394347066813e-05,2.84074768479064e-05,3.48859679864071e-05,3.01217398840813e-05,69656.0263882617,57050.5
高脚杯,6,13,6,18,24,0.302267143733641,1,0.182481751824818,0.00893167656242915,3.97763843134497e-05,4.93002501957863e-05,8.90629320933313e-05,2.5324829013229e-05,1.71416468136686e-05,6.15154736479283e-06,2.6445231924684e-05,2.69490931630151e-05,2.83760413484385e-05,2.89243518005878e-05,4984.27335140493,4415
高贵,45,69,45,22,67,1.78462719651822,1,0.0485701316386745,0.00224570426803153,0.000181416133177849,0.000181242734312774,0.00020203037769406,4.80681247799015e-05,0.000207860170600065,9.61603565347193e-05,3.12587915351193e-05,2.76518084282712e-05,3.38040003052187e-05,2.9423565184429e-05,66065.3334141987,67069.5
高超,10,19,10,19,29,0.512370892695445,1,0.0997506234413965,0.00531847914645255,5.10500277284263e-05,3.92715695080291e-05,0.000161667840982831,2.44224929328815e-05,4.5888046807644e-05,8.67424474367637e-05,2.82597637483751e-05,2.72353405779339e-05,2.99630088290887e-05,2.93809553453859e-05,22752.3471567553,22083
高跟鞋,17,40,17,25,42,1.06022198568653,1,0.0507584597432905,0.00248415646294707,0.000165336003097505,0.00014001406354298,0.000146689187146215,5.77839405024973e-05,0.000100249488567655,5.75984172567818e-05,3.20944861672765e-05,2.81388935787045e-05,3.46300470622076e-05,2.99778053716518e-05,66240.0710886447,59993
高达,14,27,14,14,28,0.685972908315421,1,0.0610079575596817,0.00384408555749305,5.7094167855e-05,4.94032924264972e-05,7.3231210389516e-05,4.38809039575997e-05,5.48626711948439e-05,3.43238142185302e-05,2.80276913590628e-05,2.64480296217932e-05,3.03054689783841e-05,2.84736178878753e-05,8521.41736585549,11696
高速,18,28,18,15,33,0.664386836449935,1,0.105162523900574,0.00453920300051119,8.31701240517241e-05,5.68625894168519e-05,4.32717849999819e-05,1.54142217289632e-05,5.70994678397549e-05,0.000197848086279725,2.86311449594869e-05,2.62075110726734e-05,3.06051878023248e-05,2.87153335065625e-05,24188.612950407,20768
高速公路,8,13,8,17,25,0.350128893095286,1,0.115384615384615,0.00586240397328969,4.03536517438453e-05,3.23268979413626e-05,5.4525833848089e-05,4.75230480203746e-05,2.2285846336411e-05,0.000147811750058316,2.62260687123e-05,2.71157027034356e-05,2.79469337672179e-05,2.90675809051111e-05,5188.43988682055,5268
高铁,21,50,21,21,42,1.2397349080744,1,0.124707259953162,0.00652789790448299,0.000105434575546014,0.000145165985417841,8.35308335920449e-05,2.78798481788171e-05,7.64133602391664e-05,0.000130034508071793,2.90006380140363e-05,2.71010054473021e-05,3.13501492807897e-05,2.89758475967622e-05,18254.0503663702,18205
高雅,31,53,31,23,54,1.54420514133851,1,0.0812236286919831,0.00417474770497621,0.000122514522055566,0.000103122061748165,0.000100894275474994,1.87014886495946e-05,0.000129013772314905,4.71955571421161e-05,2.92483182217023e-05,2.72546401024774e-05,3.1522094376313e-05,2.91410523986343e-05,29900.0131074253,27745
高高在上,11,13,11,21,32,0.363894986974691,1,0.0782520325203252,0.00342731579678527,7.66536345668411e-05,5.59513112882841e-05,0.000164182997108554,4.65328641981692e-05,4.97219396153277e-05,1.29017753385505e-05,2.87191269385411e-05,2.758316323716e-05,3.08500257818868e-05,2.94502368840375e-05,23496.8832434113,23415.5
鬃毛,1,1,1,13,14,0.0256410256410256,1,0.0777777777777778,0.00436708648491253,2.2942489473629e-05,1.94941731636799e-05,4.70297555523007e-05,1.72985904392333e-05,2.58325589184915e-06,4.46616669410027e-07,2.30049000437093e-05,2.59882013565841e-05,2.48580383079646e-05,2.88030359991193e-05,753.625117729607,730
鬣狗,1,1,1,20,21,0.025,1,0.0952380952380952,0.00541828077700239,1.68733579553811e-05,1.57652761061522e-05,6.36117318673127e-05,3.06634322707202e-05,1.74755789394647e-06,3.10546085660202e-07,1.99537073988347e-05,2.65378695398333e-05,2.1066181018369e-05,2.85522443957606e-05,893.391002523032,723
鬼,80,157,80,23,103,3.94421108064509,1,0.0518984926540736,0.0025589498432622,0.000556797465546946,0.000475572367743879,9.70454030078048e-05,1.55187664655107e-05,0.000429686009818685,0.000205796276372287,3.64311996794054e-05,2.73074822501365e-05,3.91259431215055e-05,2.91425782159137e-05,123382.766922572,125305
鬼屋,10,14,10,23,33,0.351524440265428,1,0.0986717267552182,0.00491803742617125,4.74283913017338e-05,3.2745590276506e-05,0.000137888216646137,4.60538130757974e-05,5.53150374843494e-05,8.8405731772107e-05,2.67143963882136e-05,2.77269450451949e-05,2.83799484814269e-05,2.95329285367625e-05,7241.59326917158,5510.5
鬼怪,21,31,21,22,43,0.74975879297611,1,0.0845383759733037,0.00332086951370807,0.000140933834320516,8.54978664658891e-05,5.09420617361482e-05,9.97132487822636e-06,9.99784299611399e-05,1.58543354356815e-05,3.03729801968169e-05,2.74371004472247e-05,3.24740852282911e-05,2.93914607395389e-05,28836.2354329512,24835.5
鬼故事,12,13,12,24,36,0.333258430622064,1,0.131789137380192,0.00613593404085079,0.000119295312443926,6.6370371744484e-05,0.000118004717342541,2.596532384229e-05,7.44878123819609e-05,1.11925694847274e-05,3.0475726084174e-05,2.75991499461817e-05,3.25412030275625e-05,2.94211431906793e-05,29424.7257691386,20510.5
鬼片,18,27,18,18,36,0.589086696500618,1,0.1808,0.00928662273068042,0.000144295216703912,0.000101328232737554,8.20715341001906e-05,1.96832920575814e-05,8.8175600937366e-05,1.9083719624826e-05,3.02215237692284e-05,2.71385149804603e-05,3.24303212244816e-05,2.91538792214279e-05,15877.3943044581,8981
鬼神,10,10,10,23,33,0.266589527583272,1,0.0811068702290076,0.00334898616207089,8.17360813819683e-05,4.77026210473351e-05,6.15853389504515e-05,1.50583138954171e-05,4.28540560640886e-05,6.83522596521202e-06,2.85755107872553e-05,2.73074822501365e-05,3.06341713709491e-05,2.92198218815794e-05,18455.9540950966,14515
鬼话,1,2,1,17,18,0.0833333333333333,1,0.0526315789473684,0.00273989985022448,1.82094237721188e-05,2.01137199198431e-05,6.08638289445205e-05,1.17720637144411e-05,1.84011843401662e-06,8.85189537990156e-07,1.94257741170986e-05,2.67830838042692e-05,2.18079969979566e-05,2.8802012336581e-05,10612.5154329559,11163
鬼魂,13,20,13,27,40,0.543388459346023,1,0.120645161290323,0.00520279978571188,5.04726953945031e-05,5.25201829702634e-05,0.000124390743877355,2.11027706275684e-05,5.85253638913941e-05,1.22476815461998e-05,2.69490931630151e-05,2.76548672566372e-05,2.91280216598265e-05,2.94626750107707e-05,9634.01357053618,9239
魄力,6,10,6,20,26,0.244328729342892,1,0.0681114551083591,0.0033283319870354,3.29550200960434e-05,3.62515043560054e-05,7.8885011220509e-05,1.79675662566731e-05,6.05429421088227e-05,9.62664568070375e-06,2.66609789911486e-05,2.78893351182508e-05,2.84275311295877e-05,2.99346161455e-05,5025.89444681084,5320
魅力,31,71,31,29,60,1.60967182780568,1,0.0644154370034052,0.00262153382273153,0.000340881728999992,0.000275133343944442,0.000198443015967188,3.38445903596e-05,0.000210694483990577,4.31279934492277e-05,3.37815012499155e-05,2.84042492756916e-05,3.62496207365673e-05,3.02033753494961e-05,87750.8207892548,71982.6666666667
魔女,6,6,6,21,27,0.15965550286558,1,0.0792507204610951,0.00401739933105385,3.02402512929213e-05,2.42532624033267e-05,8.85521477553685e-05,1.60526481925856e-05,2.5572300108467e-05,3.54749662879553e-06,2.52251343238403e-05,2.73209114256052e-05,2.70148510610127e-05,2.9237112022273e-05,6532.33233405541,5562
魔方,10,19,10,23,33,0.377431832365323,1,0.0626185958254269,0.00277676121624795,4.90623227715824e-05,4.06210535493326e-05,7.91884904146838e-05,4.43479450241063e-05,2.99468139513524e-05,1.9372282519457e-05,2.60817401737044e-05,2.76166804750069e-05,2.78821388607043e-05,2.95887611019494e-05,11238.8023906498,10577
魔术,20,26,20,17,37,0.716103518658238,1,0.0560606060606061,0.00295661279971593,8.45297060927043e-05,6.14830013846243e-05,4.68382496968317e-05,1.47920151127357e-05,8.84931805290718e-05,2.25461620291474e-05,2.92329279700655e-05,2.69454623841345e-05,3.13370323038054e-05,2.90552262085008e-05,22571.300862642,23292.5
魔术师,5,6,5,22,27,0.166836043360434,1,0.0689655172413793,0.00342034980652326,3.40315309832915e-05,2.73558092168017e-05,8.13575225917727e-05,1.7306578274462e-05,1.95979350254469e-05,3.14215849485809e-06,2.53395499695925e-05,2.73351010031982e-05,2.72685678681414e-05,2.93101251832974e-05,5525.19782497403,5086.5
魔杖,7,10,7,11,18,0.286890838206628,1,0.187919463087248,0.0154330676671481,4.4498716080617e-05,3.52411290972186e-05,4.21840553421478e-05,1.43716805678159e-05,2.00937682416721e-05,1.73160287795149e-05,2.58980136223552e-05,2.52972426005565e-05,2.76321567696645e-05,2.77439722203392e-05,3358.40033357006,3130
魔法,50,126,50,19,69,3.3391232955892,1,0.0384779820436084,0.00288181487904972,0.0001652302992817,0.000174473171801432,6.62620821502513e-05,1.89673657397612e-05,0.000173938648810532,0.000138758325174893,3.08613399993828e-05,2.71127619770626e-05,3.35111082525019e-05,2.9071324144886e-05,49115.7289901163,61399.5
魔鬼,18,52,18,22,40,1.21815605693808,1,0.0757772020725389,0.00490318684508597,8.74532259410428e-05,0.000133940844977631,6.21670447854875e-05,1.02950984574731e-05,8.67734032732535e-05,2.13358134244347e-05,2.88691936834204e-05,2.75368305108082e-05,3.14991691871373e-05,2.94719918496511e-05,26431.8400061905,31816.8333333333
鱼,111,284,111,26,137,6.77267382514196,1,0.0291747259832366,0.00155238587572776,0.000585442081845785,0.000551156481191527,0.000178035413647249,0.000135389005261241,0.000423094449381461,0.000634890194537611,3.53731871241599e-05,2.76067691798029e-05,3.8057648027868e-05,2.94771635954318e-05,221835.632735017,227121.5
鱼叉,2,3,2,14,16,0.0916666666666667,1,0.0875,0.00669317948285435,1.87439124807291e-05,1.80777275523986e-05,2.19201283138236e-05,2.24992250526298e-05,7.61572295585477e-06,2.82611434381537e-06,2.17694183211425e-05,2.5543436613962e-05,2.33645170371528e-05,2.7870820964194e-05,3329.96242160292,4663
鱼塘,7,21,7,14,21,0.568078768776443,1,0.0697115384615385,0.00466765967555151,3.05204936781386e-05,2.72980022218087e-05,3.61231442948193e-05,4.88808672739938e-05,2.00434652219906e-05,2.99740232739901e-05,2.416392808815e-05,2.62487859936478e-05,2.57568014126608e-05,2.8622212640655e-05,18831.9204314416,18737
鱼竿,5,9,5,11,16,0.294918996339086,1,0.11864406779661,0.0104577933385731,3.08173545642974e-05,3.47257951440988e-05,4.01423779880201e-05,3.21020354642186e-05,1.00131341412337e-05,6.38984853058581e-06,2.493268175925e-05,2.54465876126011e-05,2.69219438521498e-05,2.83811210938772e-05,4184.12277806973,6594
鱼翅,1,1,1,19,20,0.0222222222222222,1,0.108465608465608,0.0047156534844133,1.67474819768661e-05,1.59286770159236e-05,7.77632236694662e-05,9.1378027528887e-05,4.1767890351292e-06,4.69983447531359e-07,2.07168013258753e-05,2.74951883420401e-05,2.18241476913947e-05,2.94806265938128e-05,656.585489661497,429
鱼钩,5,16,5,12,17,0.386813315357423,1,0.108208955223881,0.0107804803959837,3.75800328476335e-05,3.00334514378155e-05,1.65875111151287e-05,1.73297177289e-05,1.47632156569396e-05,2.48984645766178e-05,2.65583087668977e-05,2.55532273726172e-05,2.818315046274e-05,2.84273210782983e-05,6975.15686215173,7231
